invoice_id,transaction_id,supplier_id,buyer_id,carrier,has_shipment,invoice_amount,transaction_amount,amount_deviation_ratio,amount_to_supplier_avg_ratio,time_invoice_to_payment_hours,time_shipment_to_payment_hours,supplier_fraud_history,buyer_fraud_history,supplier_tx_volume,buyer_tx_volume,is_round_amount,tx_hour,is_weekend,is_night_tx,fraud_type,is_fraud
INV-SYN-10123,TXN-SYN-10123,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,61706.04,61305.04,-0.0065,0.6453,586.29,494.86,0,0,18,26,0,20,0,0,NORMAL,0
INV-SYN-10124,TXN-SYN-10124,SUPP-GLOBAL-01,BUYER-APEX-06,Kuehne+Nagel Logistics,1,137605.71,135830.94,-0.0129,1.1319,910.21,795.94,0,0,17,27,0,12,0,0,NORMAL,0
INV-SYN-10125,TXN-SYN-10125,SUPP-IND-05,BUYER-GLOBAL-05,Maersk Ocean Freight,1,247618.23,242947.15,-0.0189,1.5184,419.29,307.9,1,0,19,27,0,20,0,0,NORMAL,0
INV-SYN-10126,TXN-SYN-10126,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,71474.76,71613.33,0.0019,0.7538,708.4,518.96,0,0,19,32,0,13,0,0,NORMAL,0
INV-SYN-10127,TXN-SYN-10127,SUPP-GLOBAL-01,BUYER-OMEGA-01,DHL Global Express,1,103011.07,102899.81,-0.0011,0.8575,789.99,650.44,0,0,18,33,0,16,1,0,NORMAL,0
INV-SYN-10128,TXN-SYN-10128,SUPP-IND-05,BUYER-GLOBAL-05,DHL Global Express,1,163986.05,165151.59,0.0071,1.0322,640.79,521.32,1,0,20,28,0,1,0,1,NORMAL,0
INV-SYN-10129,TXN-SYN-10129,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,139860.97,138454.73,-0.0101,0.8653,504.58,413.53,1,0,21,28,0,7,0,0,NORMAL,0
INV-SYN-10130,TXN-SYN-10130,SUPP-GLOBAL-01,BUYER-GLOBAL-05,Kuehne+Nagel Logistics,1,73480.1,73253.13,-0.0031,0.6104,632.47,586.88,0,0,19,29,0,6,0,0,NORMAL,0
INV-SYN-10131,TXN-SYN-10131,SUPP-IND-05,BUYER-OMEGA-01,DHL Global Express,1,162742.52,160912.09,-0.0112,1.0057,563.12,412.09,1,0,22,34,0,5,0,1,NORMAL,0
INV-SYN-10132,TXN-SYN-10132,SUPP-GLOBAL-01,BUYER-VORTEX-02,FedEx International,1,88130.89,88619.43,0.0055,0.7385,688.82,609.48,0,0,20,28,0,1,0,1,NORMAL,0
INV-SYN-10133,TXN-SYN-10133,SUPP-SUSP-06,BUYER-STEEL-03,None,0,681047.96,681047.96,0.0,1.7463,2.16,-1.0,6,1,4,6,0,11,1,0,RAPID_GHOST_SETTLEMENT,1
INV-SYN-10134,TXN-SYN-10134,SUPP-NEXUS-02,BUYER-GLOBAL-05,DB Schenker,1,65462.24,64616.85,-0.0129,0.7602,821.41,757.21,0,0,16,30,0,2,0,1,NORMAL,0
INV-SYN-10135,TXN-SYN-10135,SUPP-TITAN-03,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,388495.41,387666.49,-0.0021,1.3845,855.85,691.66,1,0,32,35,0,8,0,0,NORMAL,0
INV-SYN-10136,TXN-SYN-10136,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,76397.73,75878.65,-0.0068,0.7987,722.12,586.65,0,0,20,29,0,21,1,0,NORMAL,0
INV-SYN-10137,TXN-SYN-10137,SUPP-GLOBAL-01,BUYER-STEEL-03,Maersk Ocean Freight,1,196304.97,225750.72,0.15,1.8813,231.31,161.58,0,1,21,7,0,8,1,0,SERIAL_COUNTERPARTY_SPIKE,1
INV-SYN-10138,TXN-SYN-10138,SUPP-IND-05,BUYER-VORTEX-02,FedEx International,1,192540.69,192765.62,0.0012,1.2048,668.3,558.27,1,0,23,29,0,6,0,0,NORMAL,0
INV-SYN-10139,TXN-SYN-10139,SUPP-PREC-04,BUYER-OMEGA-01,Maersk Ocean Freight,1,65766.97,66024.73,0.0039,0.695,912.65,817.06,0,0,21,36,0,7,0,0,NORMAL,0
INV-SYN-10140,TXN-SYN-10140,SUPP-PACIFIC-08,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,79264.87,78942.96,-0.0041,1.0526,697.49,606.29,0,0,21,37,0,23,1,1,NORMAL,0
INV-SYN-10141,TXN-SYN-10141,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,99508.93,98316.08,-0.012,1.3109,526.02,474.69,0,0,22,31,0,3,0,1,NORMAL,0
INV-SYN-10142,TXN-SYN-10142,SUPP-PACIFIC-08,BUYER-VORTEX-02,Maersk Ocean Freight,1,44859.69,44754.8,-0.0023,0.5967,713.04,646.63,0,0,23,30,0,13,0,0,NORMAL,0
INV-SYN-10143,TXN-SYN-10143,SUPP-NEXUS-02,BUYER-GLOBAL-05,DHL Global Express,1,88923.47,88939.84,0.0002,1.0464,652.49,486.75,0,0,17,32,0,5,0,1,NORMAL,0
INV-SYN-10144,TXN-SYN-10144,SUPP-IND-05,BUYER-OMEGA-01,Maersk Ocean Freight,1,170395.31,168784.31,-0.0095,1.0549,504.99,355.85,1,0,24,38,0,13,0,0,NORMAL,0
INV-SYN-10145,TXN-SYN-10145,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,143454.69,143142.56,-0.0022,1.1929,985.75,810.29,0,0,22,39,0,2,0,1,NORMAL,0
INV-SYN-10146,TXN-SYN-10146,SUPP-PACIFIC-08,BUYER-OMEGA-01,FedEx International,1,51807.17,50957.5,-0.0164,0.6794,635.18,465.58,0,0,24,40,0,3,1,1,NORMAL,0
INV-SYN-10147,TXN-SYN-10147,SUPP-PACIFIC-08,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,50241.44,50285.13,0.0009,0.6705,711.81,636.29,0,0,25,31,0,19,0,0,NORMAL,0
INV-SYN-10148,TXN-SYN-10148,SUPP-GLOBAL-01,BUYER-APEX-06,Maersk Ocean Freight,1,135658.25,134069.9,-0.0117,1.1172,497.01,394.4,0,0,23,30,0,7,0,0,NORMAL,0
INV-SYN-10149,TXN-SYN-10149,SUPP-GLOBAL-01,BUYER-GLOBAL-05,DHL Global Express,1,128909.54,127811.74,-0.0085,1.0651,482.84,394.94,0,0,24,33,0,2,0,1,NORMAL,0
INV-SYN-10150,TXN-SYN-10150,SUPP-TITAN-03,BUYER-VORTEX-02,DB Schenker,1,297534.5,295972.94,-0.0052,1.057,656.44,475.58,1,0,33,32,0,14,0,0,NORMAL,0
INV-SYN-10151,TXN-SYN-10151,SUPP-TITAN-03,BUYER-QUICK-04,DHL Global Express,1,304251.37,730051.35,1.3995,2.6073,249.23,132.55,1,5,34,10,0,15,0,0,AMOUNT_INFLATION,1
INV-SYN-10152,TXN-SYN-10152,SUPP-GLOBAL-01,BUYER-GLOBAL-05,DHL Global Express,1,99599.26,97663.34,-0.0194,0.8139,913.38,799.74,0,0,25,34,0,2,1,1,NORMAL,0
INV-SYN-10153,TXN-SYN-10153,SUPP-PACIFIC-08,BUYER-APEX-06,DB Schenker,1,79354.76,79434.25,0.001,1.0591,419.34,242.22,0,0,26,31,0,16,0,0,NORMAL,0
INV-SYN-10154,TXN-SYN-10154,SUPP-PACIFIC-08,BUYER-APEX-06,DHL Global Express,1,80495.11,79860.6,-0.0079,1.0648,713.61,564.08,0,0,27,32,0,6,0,0,NORMAL,0
INV-SYN-10155,TXN-SYN-10155,SUPP-GLOBAL-01,BUYER-APEX-06,DB Schenker,1,98569.46,99016.9,0.0045,0.8251,672.38,561.18,0,0,26,33,0,14,1,0,NORMAL,0
INV-SYN-10156,TXN-SYN-10156,SUPP-TITAN-03,BUYER-GLOBAL-05,DHL Global Express,1,410604.22,407326.96,-0.008,1.4547,593.85,459.21,1,0,35,35,0,6,0,0,NORMAL,0
INV-SYN-10157,TXN-SYN-10157,SUPP-TITAN-03,BUYER-OMEGA-01,FedEx International,1,313168.3,314049.43,0.0028,1.1216,427.2,345.97,1,0,36,41,0,8,1,0,NORMAL,0
INV-SYN-10158,TXN-SYN-10158,SUPP-GLOBAL-01,BUYER-APEX-06,DHL Global Express,1,84260.9,83331.17,-0.011,0.6944,715.23,618.37,0,0,27,34,0,22,0,0,NORMAL,0
INV-SYN-10159,TXN-SYN-10159,SUPP-TITAN-03,BUYER-APEX-06,FedEx International,1,325958.75,325627.49,-0.001,1.163,412.13,261.42,1,0,37,35,0,7,0,0,NORMAL,0
INV-SYN-10160,TXN-SYN-10160,SUPP-GLOBAL-01,BUYER-VORTEX-02,Maersk Ocean Freight,1,90759.55,89115.87,-0.0181,0.7426,660.14,539.81,0,0,28,33,0,0,0,1,NORMAL,0
INV-SYN-10161,TXN-SYN-10161,SUPP-PREC-04,BUYER-OMEGA-01,DHL Global Express,1,113693.26,111610.59,-0.0183,1.1748,642.2,483.3,0,0,22,42,0,2,0,1,NORMAL,0
INV-SYN-10162,TXN-SYN-10162,SUPP-NEXUS-02,BUYER-APEX-06,DB Schenker,1,109620.16,110289.5,0.0061,1.2975,499.49,379.79,0,0,18,36,0,19,1,0,NORMAL,0
INV-SYN-10163,TXN-SYN-10163,SUPP-GLOBAL-01,BUYER-OMEGA-01,DB Schenker,1,95379.53,94870.86,-0.0053,0.7906,306.45,267.48,0,0,29,43,0,6,1,0,NORMAL,0
INV-SYN-10164,TXN-SYN-10164,SUPP-PACIFIC-08,BUYER-VORTEX-02,DHL Global Express,1,93063.3,92968.36,-0.001,1.2396,690.84,513.71,0,0,28,34,0,21,0,0,NORMAL,0
INV-SYN-10165,TXN-SYN-10165,SUPP-NEXUS-02,BUYER-OMEGA-01,DB Schenker,1,93771.59,92195.28,-0.0168,1.0847,485.9,372.34,0,0,19,44,0,4,0,1,NORMAL,0
INV-SYN-10166,TXN-SYN-10166,SUPP-NEXUS-02,BUYER-APEX-06,Kuehne+Nagel Logistics,1,102468.78,102989.0,0.0051,1.2116,585.66,434.54,0,0,20,37,0,21,1,0,NORMAL,0
INV-SYN-10167,TXN-SYN-10167,SUPP-PACIFIC-08,BUYER-VORTEX-02,DHL Global Express,1,110564.87,111553.41,0.0089,1.4874,665.12,595.85,0,0,29,35,0,16,0,0,NORMAL,0
INV-SYN-10168,TXN-SYN-10168,SUPP-TITAN-03,BUYER-OMEGA-01,Maersk Ocean Freight,1,262822.83,258679.98,-0.0158,0.9239,672.81,572.04,1,0,38,45,0,13,0,0,NORMAL,0
INV-SYN-10169,TXN-SYN-10169,SUPP-PREC-04,BUYER-VORTEX-02,DB Schenker,1,77098.77,75650.93,-0.0188,0.7963,517.27,465.68,0,0,23,36,0,18,1,0,NORMAL,0
INV-SYN-10170,TXN-SYN-10170,SUPP-NEXUS-02,BUYER-OMEGA-01,DHL Global Express,1,66097.82,64935.93,-0.0176,0.764,701.17,664.04,0,0,21,46,0,13,0,0,NORMAL,0
INV-SYN-10171,TXN-SYN-10171,SUPP-IND-05,BUYER-GLOBAL-05,FedEx International,1,127367.59,127905.38,0.0042,0.7994,520.22,363.7,1,0,25,36,0,18,0,0,NORMAL,0
INV-SYN-10172,TXN-SYN-10172,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,73554.34,72992.45,-0.0076,0.9732,837.35,655.0,0,0,30,37,0,16,0,0,NORMAL,0
INV-SYN-10173,TXN-SYN-10173,SUPP-IND-05,BUYER-VORTEX-02,Maersk Ocean Freight,1,173646.08,173361.56,-0.0016,1.0835,498.44,448.71,1,0,26,37,0,9,0,0,NORMAL,0
INV-SYN-10174,TXN-SYN-10174,SUPP-GLOBAL-01,BUYER-VORTEX-02,DB Schenker,1,128300.72,129532.16,0.0096,1.0794,645.52,457.14,0,0,30,38,0,20,1,0,NORMAL,0
INV-SYN-10175,TXN-SYN-10175,SUPP-IND-05,BUYER-VORTEX-02,DHL Global Express,1,193087.33,192854.45,-0.0012,1.2053,424.7,356.23,1,0,27,39,0,16,0,0,NORMAL,0
INV-SYN-10176,TXN-SYN-10176,SUPP-NEXUS-02,BUYER-APEX-06,DHL Global Express,1,85276.29,83979.48,-0.0152,0.988,806.85,626.92,0,0,22,38,0,14,0,0,NORMAL,0
INV-SYN-10177,TXN-SYN-10177,SUPP-TITAN-03,BUYER-VORTEX-02,Kuehne+Nagel Logistics,1,381747.39,377940.93,-0.01,1.3498,427.59,265.99,1,0,39,40,0,20,0,0,NORMAL,0
INV-SYN-10178,TXN-SYN-10178,SUPP-IND-05,BUYER-STEEL-03,Kuehne+Nagel Logistics,1,149413.73,213884.02,0.4315,1.3368,403.96,333.37,1,1,28,8,0,2,0,1,AMOUNT_INFLATION,1
INV-SYN-10179,TXN-SYN-10179,SUPP-TITAN-03,BUYER-APEX-06,DHL Global Express,1,470411.84,470555.59,0.0003,1.6806,522.49,435.68,1,0,40,39,0,10,1,0,NORMAL,0
INV-SYN-10180,TXN-SYN-10180,SUPP-GLOBAL-01,BUYER-VORTEX-02,FedEx International,1,138770.02,139616.04,0.0061,1.1635,378.7,284.12,0,0,31,41,0,11,0,0,NORMAL,0
INV-SYN-10181,TXN-SYN-10181,SUPP-IND-05,BUYER-APEX-06,DB Schenker,1,125713.7,124843.25,-0.0069,0.7803,582.72,512.99,1,0,29,40,0,22,1,0,NORMAL,0
INV-SYN-10182,TXN-SYN-10182,SUPP-PREC-04,BUYER-GLOBAL-05,Maersk Ocean Freight,1,69566.3,69677.23,0.0016,0.7334,495.92,361.33,0,0,24,38,0,15,1,0,NORMAL,0
INV-SYN-10183,TXN-SYN-10183,SUPP-NEXUS-02,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,95252.54,93517.95,-0.0182,1.1002,572.44,515.15,0,0,23,47,0,23,0,1,NORMAL,0
INV-SYN-10184,TXN-SYN-10184,SUPP-SUSP-06,BUYER-QUICK-04,None,0,554043.65,554043.65,0.0,1.4206,2.99,-1.0,6,5,5,11,0,10,1,0,RAPID_GHOST_SETTLEMENT,1
INV-SYN-10185,TXN-SYN-10185,SUPP-NEXUS-02,BUYER-OMEGA-01,FedEx International,1,100172.51,99737.07,-0.0043,1.1734,765.45,594.95,0,0,24,48,0,13,0,0,NORMAL,0
INV-SYN-10186,TXN-SYN-10186,SUPP-PREC-04,BUYER-GLOBAL-05,FedEx International,1,106239.39,105479.07,-0.0072,1.1103,608.5,436.38,0,0,25,39,0,12,0,0,NORMAL,0
INV-SYN-10187,TXN-SYN-10187,SUPP-IND-05,BUYER-VORTEX-02,DB Schenker,1,157086.84,156733.89,-0.0022,0.9796,838.19,778.95,1,0,30,42,0,20,0,0,NORMAL,0
INV-SYN-10188,TXN-SYN-10188,SUPP-PREC-04,BUYER-OMEGA-01,DHL Global Express,1,74888.65,74448.27,-0.0059,0.7837,651.32,495.42,0,0,26,49,0,2,0,1,NORMAL,0
INV-SYN-10189,TXN-SYN-10189,SUPP-PREC-04,BUYER-APEX-06,Kuehne+Nagel Logistics,1,59022.38,59075.48,0.0009,0.6218,435.59,384.31,0,0,27,41,0,17,0,0,NORMAL,0
INV-SYN-10190,TXN-SYN-10190,SUPP-IND-05,BUYER-OMEGA-01,Maersk Ocean Freight,1,142139.4,141030.51,-0.0078,0.8814,487.48,417.47,1,0,31,50,0,22,0,0,NORMAL,0
INV-SYN-10191,TXN-SYN-10191,SUPP-PACIFIC-08,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,91057.48,91063.95,0.0001,1.2142,815.99,754.75,0,0,31,51,0,22,0,0,NORMAL,0
INV-SYN-10192,TXN-SYN-10192,SUPP-PACIFIC-08,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,79014.26,78533.29,-0.0061,1.0471,408.59,350.97,0,0,32,52,0,15,0,0,NORMAL,0
INV-SYN-10193,TXN-SYN-10193,SUPP-TITAN-03,BUYER-APEX-06,Kuehne+Nagel Logistics,1,192798.29,188950.21,-0.02,0.6748,909.92,776.06,1,0,41,42,0,8,0,0,NORMAL,0
INV-SYN-10194,TXN-SYN-10194,SUPP-TITAN-03,BUYER-OMEGA-01,DB Schenker,1,292122.66,292878.28,0.0026,1.046,710.36,565.46,1,0,42,53,0,2,0,1,NORMAL,0
INV-SYN-10195,TXN-SYN-10195,SUPP-NEXUS-02,BUYER-OMEGA-01,DB Schenker,1,93187.99,92262.71,-0.0099,1.0854,988.62,807.19,0,0,25,54,0,13,0,0,NORMAL,0
INV-SYN-10196,TXN-SYN-10196,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,58427.67,57453.62,-0.0167,0.766,357.56,264.52,0,0,33,40,0,17,1,0,NORMAL,0
INV-SYN-10197,TXN-SYN-10197,SUPP-TITAN-03,BUYER-VORTEX-02,FedEx International,1,290760.76,291094.03,0.0011,1.0396,446.52,323.04,1,0,43,43,0,22,1,0,NORMAL,0
INV-SYN-10198,TXN-SYN-10198,SUPP-TITAN-03,BUYER-VORTEX-02,DB Schenker,1,284074.61,283924.38,-0.0005,1.014,913.71,762.68,1,0,44,44,0,19,0,0,NORMAL,0
INV-SYN-10199,TXN-SYN-10199,SUPP-PACIFIC-08,BUYER-VORTEX-02,Maersk Ocean Freight,1,53569.31,53720.73,0.0028,0.7163,628.13,542.14,0,0,34,45,0,5,0,1,NORMAL,0
INV-SYN-10200,TXN-SYN-10200,SUPP-PREC-04,BUYER-GLOBAL-05,DB Schenker,1,103497.45,102585.06,-0.0088,1.0798,662.59,556.01,0,0,28,41,0,8,0,0,NORMAL,0
INV-SYN-10201,TXN-SYN-10201,SUPP-GLOBAL-01,BUYER-APEX-06,Maersk Ocean Freight,1,136823.54,136871.33,0.0003,1.1406,630.31,511.19,0,0,32,43,0,21,1,0,NORMAL,0
INV-SYN-10202,TXN-SYN-10202,SUPP-TITAN-03,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,355813.59,358133.27,0.0065,1.279,828.39,778.77,1,0,45,55,0,13,1,0,NORMAL,0
INV-SYN-10203,TXN-SYN-10203,SUPP-TITAN-03,BUYER-QUICK-04,None,0,512051.77,512051.77,0.0,1.8288,4.44,-1.0,1,5,46,12,0,0,0,1,RAPID_GHOST_SETTLEMENT,1
INV-SYN-10204,TXN-SYN-10204,SUPP-IND-05,BUYER-OMEGA-01,FedEx International,1,104893.23,105846.42,0.0091,0.6615,644.81,524.34,1,0,32,56,0,12,1,0,NORMAL,0
INV-SYN-10205,TXN-SYN-10205,SUPP-PREC-04,BUYER-APEX-06,DHL Global Express,1,72726.66,71319.0,-0.0194,0.7507,828.57,763.08,0,0,29,44,0,5,0,1,NORMAL,0
INV-SYN-10206,TXN-SYN-10206,SUPP-NEXUS-02,BUYER-GLOBAL-05,Maersk Ocean Freight,1,95944.5,95012.28,-0.0097,1.1178,668.47,531.69,0,0,26,42,0,11,0,0,NORMAL,0
INV-SYN-10207,TXN-SYN-10207,SUPP-PACIFIC-08,BUYER-APEX-06,Maersk Ocean Freight,1,84633.49,84381.07,-0.003,1.1251,519.17,343.04,0,0,35,45,0,6,1,0,NORMAL,0
INV-SYN-10208,TXN-SYN-10208,SUPP-TITAN-03,BUYER-VORTEX-02,DHL Global Express,1,316053.34,318936.29,0.0091,1.1391,485.08,329.0,1,0,47,46,0,0,0,1,NORMAL,0
INV-SYN-10209,TXN-SYN-10209,SUPP-TITAN-03,BUYER-APEX-06,DB Schenker,1,549691.2,548899.04,-0.0014,1.9604,472.23,411.15,1,0,48,46,0,8,1,0,NORMAL,0
INV-SYN-10210,TXN-SYN-10210,SUPP-NEXUS-02,BUYER-VORTEX-02,DB Schenker,1,97131.42,95529.48,-0.0165,1.1239,506.91,315.88,0,0,27,47,0,12,1,0,NORMAL,0
INV-SYN-10211,TXN-SYN-10211,SUPP-TITAN-03,BUYER-GLOBAL-05,Maersk Ocean Freight,1,359489.59,358366.05,-0.0031,1.2799,868.23,826.81,1,0,49,43,0,3,1,1,NORMAL,0
INV-SYN-10212,TXN-SYN-10212,SUPP-NEXUS-02,BUYER-GLOBAL-05,DHL Global Express,1,105272.54,106247.78,0.0093,1.25,911.51,792.26,0,0,28,44,0,11,0,0,NORMAL,0
INV-SYN-10213,TXN-SYN-10213,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,110470.54,111402.21,0.0084,1.1727,423.32,242.58,0,0,30,47,0,23,0,1,NORMAL,0
INV-SYN-10214,TXN-SYN-10214,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,69088.7,68319.52,-0.0111,0.9109,815.91,640.13,0,0,36,45,0,20,0,0,NORMAL,0
INV-SYN-10215,TXN-SYN-10215,SUPP-IND-05,BUYER-APEX-06,DHL Global Express,1,190358.77,187193.0,-0.0166,1.17,434.38,323.65,1,0,33,48,0,7,0,0,NORMAL,0
INV-SYN-10216,TXN-SYN-10216,SUPP-IND-05,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,129086.99,128060.61,-0.008,0.8004,621.61,454.44,1,0,34,57,0,14,1,0,NORMAL,0
INV-SYN-10217,TXN-SYN-10217,SUPP-TITAN-03,BUYER-OMEGA-01,Maersk Ocean Freight,1,263422.7,259696.45,-0.0141,0.9275,475.55,357.43,1,0,50,58,0,13,0,0,NORMAL,0
INV-SYN-10218,TXN-SYN-10218,SUPP-GLOBAL-01,BUYER-APEX-06,Kuehne+Nagel Logistics,1,105439.09,106359.44,0.0087,0.8863,544.9,356.67,0,0,33,49,0,15,1,0,NORMAL,0
INV-SYN-10219,TXN-SYN-10219,SUPP-TITAN-03,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,285731.19,283111.59,-0.0092,1.0111,520.86,461.78,1,0,51,59,0,14,0,0,NORMAL,0
INV-SYN-10220,TXN-SYN-10220,SUPP-TITAN-03,BUYER-OMEGA-01,DB Schenker,1,442026.1,437844.82,-0.0095,1.5637,481.05,292.56,1,0,52,60,0,2,0,1,NORMAL,0
INV-SYN-10221,TXN-SYN-10221,SUPP-PACIFIC-08,BUYER-APEX-06,FedEx International,1,39988.78,39687.6,-0.0075,0.5292,828.43,723.4,0,0,37,50,0,6,0,0,NORMAL,0
INV-SYN-10222,TXN-SYN-10222,SUPP-PREC-04,BUYER-APEX-06,FedEx International,1,111298.68,111033.28,-0.0024,1.1688,471.37,421.94,0,0,31,51,0,8,1,0,NORMAL,0
INV-SYN-10223,TXN-SYN-10223,SUPP-IND-05,BUYER-GLOBAL-05,DHL Global Express,1,95491.37,96331.97,0.0088,0.6021,397.93,243.97,1,0,35,46,0,14,1,0,NORMAL,0
INV-SYN-10224,TXN-SYN-10224,SUPP-PACIFIC-08,BUYER-GLOBAL-05,FedEx International,1,66151.28,65931.29,-0.0033,0.8791,506.35,359.55,0,0,38,47,0,6,0,0,NORMAL,0
INV-SYN-10225,TXN-SYN-10225,SUPP-PREC-04,BUYER-GLOBAL-05,DB Schenker,1,120862.58,118598.46,-0.0187,1.2484,587.24,422.35,0,0,32,48,0,21,0,0,NORMAL,0
INV-SYN-10226,TXN-SYN-10226,SUPP-IND-05,BUYER-APEX-06,Maersk Ocean Freight,1,162571.2,163178.66,0.0037,1.0199,873.64,813.62,1,0,36,52,0,23,1,1,NORMAL,0
INV-SYN-10227,TXN-SYN-10227,SUPP-PACIFIC-08,BUYER-APEX-06,FedEx International,1,54792.29,54791.05,-0.0,0.7305,616.01,535.13,0,0,39,53,0,1,0,1,NORMAL,0
INV-SYN-10228,TXN-SYN-10228,SUPP-PACIFIC-08,BUYER-VORTEX-02,DHL Global Express,1,61588.06,61769.22,0.0029,0.8236,712.25,599.33,0,0,40,48,0,8,1,0,NORMAL,0
INV-SYN-10229,TXN-SYN-10229,SUPP-TITAN-03,BUYER-APEX-06,Kuehne+Nagel Logistics,1,327571.84,329553.77,0.0061,1.177,958.52,824.56,1,0,53,54,0,16,0,0,NORMAL,0
INV-SYN-10230,TXN-SYN-10230,SUPP-GLOBAL-01,BUYER-GLOBAL-05,FedEx International,1,98089.0,97820.03,-0.0027,0.8152,756.86,588.99,0,0,34,49,0,15,0,0,NORMAL,0
INV-SYN-10231,TXN-SYN-10231,SUPP-NEXUS-02,BUYER-GLOBAL-05,DHL Global Express,1,89599.75,89671.29,0.0008,1.055,495.35,403.6,0,0,29,50,0,22,1,0,NORMAL,0
INV-SYN-10232,TXN-SYN-10232,SUPP-PREC-04,BUYER-GLOBAL-05,DHL Global Express,1,96082.33,95001.4,-0.0113,1.0,684.0,548.32,0,0,33,51,0,3,0,1,NORMAL,0
INV-SYN-10233,TXN-SYN-10233,SUPP-PACIFIC-08,BUYER-VORTEX-02,Maersk Ocean Freight,1,62782.49,62654.59,-0.002,0.8354,825.54,763.47,0,0,41,49,0,15,0,0,NORMAL,0
INV-SYN-10234,TXN-SYN-10234,SUPP-PACIFIC-08,BUYER-GLOBAL-05,DB Schenker,1,115198.95,115307.12,0.0009,1.5374,680.58,588.03,0,0,42,52,0,6,0,0,NORMAL,0
INV-SYN-10235,TXN-SYN-10235,SUPP-NEXUS-02,BUYER-OMEGA-01,Kuehne+Nagel Logistics,1,98470.78,97332.71,-0.0116,1.1451,601.68,444.19,0,0,30,61,0,8,0,0,NORMAL,0
INV-SYN-10236,TXN-SYN-10236,SUPP-NEXUS-02,BUYER-OMEGA-01,DB Schenker,1,41965.72,41760.15,-0.0049,0.4913,773.78,608.06,0,0,31,62,0,5,1,1,NORMAL,0
INV-SYN-10237,TXN-SYN-10237,SUPP-IND-05,BUYER-OMEGA-01,FedEx International,1,167458.17,168710.91,0.0075,1.0544,848.23,794.05,1,0,37,63,0,1,0,1,NORMAL,0
INV-SYN-10238,TXN-SYN-10238,SUPP-PREC-04,BUYER-GLOBAL-05,DB Schenker,1,79282.57,78559.28,-0.0091,0.8269,717.33,553.87,0,0,34,53,0,11,0,0,NORMAL,0
INV-SYN-10239,TXN-SYN-10239,SUPP-TITAN-03,BUYER-VORTEX-02,FedEx International,1,339670.33,333169.99,-0.0191,1.1899,480.3,317.23,1,0,54,50,0,16,1,0,NORMAL,0
INV-SYN-10240,TXN-SYN-10240,SUPP-PACIFIC-08,BUYER-VORTEX-02,DHL Global Express,1,60140.24,59492.1,-0.0108,0.7932,563.62,494.88,0,0,43,51,0,8,1,0,NORMAL,0
INV-SYN-10241,TXN-SYN-10241,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,116557.91,115920.06,-0.0055,0.966,407.97,304.69,0,0,35,64,0,11,0,0,NORMAL,0
INV-SYN-10242,TXN-SYN-10242,SUPP-PACIFIC-08,BUYER-OMEGA-01,Maersk Ocean Freight,1,84468.51,85081.4,0.0073,1.1344,683.3,640.55,0,0,44,65,0,2,0,1,NORMAL,0
INV-SYN-10243,TXN-SYN-10243,SUPP-GLOBAL-01,BUYER-OMEGA-01,FedEx International,1,145972.66,143952.7,-0.0138,1.1996,818.94,642.36,0,0,36,66,0,7,0,0,NORMAL,0
INV-SYN-10244,TXN-SYN-10244,SUPP-GLOBAL-01,BUYER-OMEGA-01,DB Schenker,1,83991.11,84191.51,0.0024,0.7016,527.97,448.7,0,0,37,67,0,22,0,0,NORMAL,0
INV-SYN-10245,TXN-SYN-10245,SUPP-NEXUS-02,BUYER-VORTEX-02,DHL Global Express,1,77891.85,76493.7,-0.0179,0.8999,721.16,557.3,0,0,32,52,0,0,0,1,NORMAL,0
INV-SYN-10246,TXN-SYN-10246,SUPP-SUSP-06,BUYER-STEEL-03,Kuehne+Nagel Logistics,1,343692.83,829285.06,1.4129,2.1264,388.29,251.93,6,1,6,9,0,5,1,1,AMOUNT_INFLATION,1
INV-SYN-10247,TXN-SYN-10247,SUPP-IND-05,BUYER-VORTEX-02,Maersk Ocean Freight,1,133866.83,135035.81,0.0087,0.844,892.99,828.78,1,0,38,53,0,23,0,1,NORMAL,0
